id;reported_absolute_count;reported_for;recorded_at;user_id
99187;167;2022-08-09;2022-08-09 20:04:46.813502;97101
99188;167;2022-08-09;2022-08-09 20:15:01.159015;97101
99608;167;2022-08-09;2022-08-09 20:15:20.032973;97101
99609;167;2022-08-09;2022-08-09 21:10:54.52831;97101
99610;0;2022-08-09;2022-08-09 23:08:05.956248;97101
99189;0;2022-08-09;2022-08-09 23:08:23.033796;97101
99611;0;2022-08-09;2022-08-09 23:08:34.822292;97101
99612;0;2022-08-10;2022-08-10 00:06:06.085959;97101
99613;0;2022-08-10;2022-08-10 02:02:26.865131;97101
99618;0;2022-08-10;2022-08-10 09:09:07.907598;97101
99621;0;2022-08-10;2022-08-10 09:41:26.969991;97101
99622;0;2022-08-10;2022-08-10 09:57:33.964644;97101
99625;0;2022-08-10;2022-08-10 10:00:02.663839;97101
99626;0;2022-08-10;2022-08-10 10:00:14.389058;97101
100252;0;2022-08-10;2022-08-10 11:07:33.140287;97101
99631;0;2022-08-10;2022-08-10 12:03:04.854751;97101
100259;0;2022-08-10;2022-08-10 12:03:04.85759;97101
100260;0;2022-08-10;2022-08-10 12:03:15.625919;97101
99632;0;2022-08-10;2022-08-10 12:08:04.015458;97101
100261;0;2022-08-10;2022-08-10 12:09:42.65849;97101
99636;0;2022-08-10;2022-08-10 12:23:06.067133;97101
100263;0;2022-08-10;2022-08-10 12:24:31.351092;97101
100264;0;2022-08-10;2022-08-10 12:30:14.18303;97101
100265;0;2022-08-10;2022-08-10 12:32:19.499851;97101
100266;0;2022-08-10;2022-08-10 12:38:03.838075;97101
99637;0;2022-08-10;2022-08-10 12:38:05.032023;97101
100267;0;2022-08-10;2022-08-10 12:39:02.987349;97101
100269;0;2022-08-10;2022-08-10 12:53:05.509151;97101
100270;0;2022-08-10;2022-08-10 12:54:42.103812;97101
100602;0;2022-08-10;2022-08-10 13:08:02.938914;97101
100801;0;2022-08-10;2022-08-10 13:08:03.024657;97101
100802;0;2022-08-10;2022-08-10 13:08:55.663413;97101
100604;0;2022-08-10;2022-08-10 13:15:39.739251;97101
100606;0;2022-08-10;2022-08-10 13:38:38.092712;97101
100804;40;2022-08-10;2022-08-10 14:09:45.262307;97101
100808;57;2022-08-10;2022-08-10 15:00:03.594869;97101
100611;70;2022-08-10;2022-08-10 15:00:54.260245;97101
100612;70;2022-08-10;2022-08-10 15:13:09.166521;97101
100613;110;2022-08-10;2022-08-10 15:43:27.87017;97101
100815;506;2022-08-10;2022-08-10 16:00:48.477386;97101
100827;640;2022-08-10;2022-08-10 16:45:53.192685;97101
100625;788;2022-08-10;2022-08-10 17:02:17.350727;97101
100626;800;2022-08-10;2022-08-10 17:16:36.361569;97101
100627;825;2022-08-10;2022-08-10 17:30:08.368;97101
101552;825;2022-08-10;2022-08-10 17:43:54.463913;97101
101801;825;2022-08-10;2022-08-10 17:48:04.739863;97101
101554;1107;2022-08-10;2022-08-10 18:13:22.51814;97101
101802;1107;2022-08-10;2022-08-10 18:13:43.908228;97101
101555;1164;2022-08-10;2022-08-10 18:18:09.028428;97101
101559;1266;2022-08-10;2022-08-10 19:12:15.071185;97101
101804;1266;2022-08-10;2022-08-10 19:12:56.046864;97101
101560;1266;2022-08-10;2022-08-10 19:21:35.707537;97101
101806;1266;2022-08-10;2022-08-10 19:30:14.889208;97101
101808;1266;2022-08-10;2022-08-10 19:56:53.816419;97101
101562;1266;2022-08-10;2022-08-10 20:00:01.877493;97101
101563;1266;2022-08-10;2022-08-10 20:00:05.542804;97101
101564;1266;2022-08-10;2022-08-10 20:08:19.073332;97101
101810;1266;2022-08-10;2022-08-10 20:24:45.643321;97101
101812;1266;2022-08-10;2022-08-10 20:25:26.075996;97101
101813;1266;2022-08-10;2022-08-10 20:25:45.881764;97101
101814;1266;2022-08-10;2022-08-10 20:51:59.92055;97101
101565;1266;2022-08-10;2022-08-10 20:52:00.392754;97101
101817;1266;2022-08-10;2022-08-10 20:55:17.145977;97101
101567;1266;2022-08-10;2022-08-10 20:55:17.149985;97101
101568;1266;2022-08-10;2022-08-10 20:55:44.110329;97101
101569;1266;2022-08-10;2022-08-10 20:55:48.213732;97101
101819;1266;2022-08-10;2022-08-10 20:56:00.329655;97101
101572;1266;2022-08-10;2022-08-10 21:00:06.535425;97101
101820;1344;2022-08-10;2022-08-10 21:07:05.43267;97101
101821;1344;2022-08-10;2022-08-10 21:09:10.866471;97101
101574;1565;2022-08-10;2022-08-10 21:28:18.524481;97101
101823;1565;2022-08-10;2022-08-10 21:28:35.945365;97101
101824;1565;2022-08-10;2022-08-10 21:28:45.248795;97101
101840;103;2022-08-11;2022-08-11 06:30:08.558926;97101
101595;111;2022-08-11;2022-08-11 06:30:22.785735;97101
101597;111;2022-08-11;2022-08-11 06:45:03.303547;97101
101598;111;2022-08-11;2022-08-11 06:45:03.761204;97101
101599;150;2022-08-11;2022-08-11 06:46:25.431895;97101
103154;368;2022-08-11;2022-08-11 07:16:25.991611;97101
101846;368;2022-08-11;2022-08-11 07:30:12.755769;97101
103157;368;2022-08-11;2022-08-11 07:30:54.915588;97101
103159;368;2022-08-11;2022-08-11 07:46:27.42346;97101
101848;376;2022-08-11;2022-08-11 08:11:53.043408;97101
101849;379;2022-08-11;2022-08-11 08:12:11.758426;97101
103163;379;2022-08-11;2022-08-11 08:12:26.144222;97101
101850;379;2022-08-11;2022-08-11 08:12:31.203202;97101
103651;379;2022-08-11;2022-08-11 08:12:33.801843;97101
103652;379;2022-08-11;2022-08-11 08:12:54.134478;97101
103653;379;2022-08-11;2022-08-11 08:13:05.807083;97101
103654;379;2022-08-11;2022-08-11 08:21:38.851849;97101
103657;379;2022-08-11;2022-08-11 09:01:35.452118;97101
103167;379;2022-08-11;2022-08-11 09:39:35.300357;97101
103661;379;2022-08-11;2022-08-11 10:00:07.534622;97101
103662;379;2022-08-11;2022-08-11 10:00:57.490804;97101
103663;515;2022-08-11;2022-08-11 10:09:39.731454;97101
103664;1047;2022-08-11;2022-08-11 10:41:15.772317;97101
103666;1310;2022-08-11;2022-08-11 11:12:29.814091;97101
103176;1399;2022-08-11;2022-08-11 11:44:39.90948;97101
104004;1455;2022-08-11;2022-08-11 12:03:06.728459;97101
104251;1455;2022-08-11;2022-08-11 12:03:16.985966;97101
104005;1455;2022-08-11;2022-08-11 12:08:04.708816;97101
104006;1455;2022-08-11;2022-08-11 12:08:31.307913;97101
104012;1455;2022-08-11;2022-08-11 12:30:03.881013;97101
104253;1601;2022-08-11;2022-08-11 12:31:19.293313;97101
104013;1601;2022-08-11;2022-08-11 12:45:28.89639;97101
104257;1616;2022-08-11;2022-08-11 13:36:50.050707;97101
104018;1631;2022-08-11;2022-08-11 13:48:13.745829;97101
104019;1665;2022-08-11;2022-08-11 14:18:21.589665;97101
104259;1676;2022-08-11;2022-08-11 14:50:02.502895;97101
104260;1772;2022-08-11;2022-08-11 15:24:21.171665;97101
104024;1961;2022-08-11;2022-08-11 15:54:35.487773;97101
104262;1982;2022-08-11;2022-08-11 16:25:00.334679;97101
104025;2206;2022-08-11;2022-08-11 16:55:01.250824;97101
104028;2616;2022-08-11;2022-08-11 18:16:33.814094;97101
104029;2616;2022-08-11;2022-08-11 20:10:27.790437;97101
104030;0;2022-08-12;2022-08-12 00:00:13.481286;97101
104031;0;2022-08-12;2022-08-12 05:25:35.257463;97101
104033;0;2022-08-12;2022-08-12 05:59:35.873558;97101
104270;695;2022-08-12;2022-08-12 06:30:07.112007;97101
104271;695;2022-08-12;2022-08-12 06:30:07.127982;97101
104272;695;2022-08-12;2022-08-12 06:30:18.543875;97101
104035;695;2022-08-12;2022-08-12 06:45:00.98785;97101
104273;695;2022-08-12;2022-08-12 06:46:08.554379;97101
104036;695;2022-08-12;2022-08-12 07:03:32.113555;97101
104278;717;2022-08-12;2022-08-12 07:30:03.669459;97101
104038;717;2022-08-12;2022-08-12 07:30:49.704036;97101
104039;717;2022-08-12;2022-08-12 07:36:57.983713;97101
104279;1076;2022-08-12;2022-08-12 08:08:44.355058;97101
104042;1270;2022-08-12;2022-08-12 08:41:22.149665;97101
104043;1270;2022-08-12;2022-08-12 09:05:38.601516;97101
104044;1270;2022-08-12;2022-08-12 09:06:13.335139;97101
104045;1270;2022-08-12;2022-08-12 09:06:17.987594;97101
104281;1270;2022-08-12;2022-08-12 09:11:35.076633;97101
104283;1312;2022-08-12;2022-08-12 09:42:45.239447;97101
104284;1312;2022-08-12;2022-08-12 10:00:08.515142;97101
104285;1312;2022-08-12;2022-08-12 10:01:08.592975;97101
104286;1322;2022-08-12;2022-08-12 10:44:01.189931;97101
104288;1322;2022-08-12;2022-08-12 11:15:01.31806;97101
104289;1322;2022-08-12;2022-08-12 11:46:01.053813;97101
104048;1322;2022-08-12;2022-08-12 12:03:09.95725;97101
104290;1322;2022-08-12;2022-08-12 12:03:22.110014;97101
104050;1322;2022-08-12;2022-08-12 12:08:02.210802;97101
104291;1322;2022-08-12;2022-08-12 12:14:49.767124;97101
105551;1322;2022-08-12;2022-08-12 12:19:20.132483;97101
105552;1322;2022-08-12;2022-08-12 12:23:04.671973;97101
104292;1322;2022-08-12;2022-08-12 12:30:42.343617;97101
104293;1322;2022-08-12;2022-08-12 12:38:06.822284;97101
105554;1322;2022-08-12;2022-08-12 12:42:53.909096;97101
105555;1322;2022-08-12;2022-08-12 12:50:11.550103;97101
104294;1322;2022-08-12;2022-08-12 12:53:09.379592;97101
104295;1322;2022-08-12;2022-08-12 12:53:36.584033;97101
104297;1322;2022-08-12;2022-08-12 13:08:11.268707;97101
105556;1322;2022-08-12;2022-08-12 13:21:11.840772;97101
104298;1322;2022-08-12;2022-08-12 14:00:05.366935;97101
105559;1457;2022-08-12;2022-08-12 14:31:57.84362;97101
104300;1735;2022-08-12;2022-08-12 14:49:18.121885;97101
105951;1833;2022-08-12;2022-08-12 15:00:13.121071;97101
105952;1852;2022-08-12;2022-08-12 15:01:25.253983;97101
105953;1852;2022-08-12;2022-08-12 15:02:11.069285;97101
105560;1866;2022-08-12;2022-08-12 15:34:12.540399;97101
105955;1877;2022-08-12;2022-08-12 16:07:08.109777;97101
105562;1994;2022-08-12;2022-08-12 16:39:21.153324;97101
105957;1994;2022-08-12;2022-08-12 16:41:44.401624;97101
105959;2175;2022-08-12;2022-08-12 17:11:51.089811;97101
105961;2454;2022-08-12;2022-08-12 17:30:07.587966;97101
105563;2466;2022-08-12;2022-08-12 17:31:09.341926;97101
105962;2681;2022-08-12;2022-08-12 17:41:52.343212;97101
105964;3177;2022-08-12;2022-08-12 18:14:54.827423;97101
105966;3459;2022-08-12;2022-08-12 18:52:03.806247;97101
105967;3459;2022-08-12;2022-08-12 19:21:24.844734;97101
105968;3459;2022-08-12;2022-08-12 19:21:28.214652;97101
105566;3459;2022-08-12;2022-08-12 20:40:42.896268;97101
105972;3459;2022-08-12;2022-08-12 21:08:27.323539;97101
105982;103;2022-08-12;2022-08-12 23:03:01.511601;97101
105575;103;2022-08-13;2022-08-13 00:53:01.477838;97101
105997;103;2022-08-13;2022-08-13 04:48:37.367328;97101
106612;103;2022-08-13;2022-08-13 07:15:51.57294;97101
106613;103;2022-08-13;2022-08-13 07:30:01.298681;97101
105599;103;2022-08-13;2022-08-13 07:30:40.912118;97101
106614;103;2022-08-13;2022-08-13 08:39:06.109359;97101
106702;103;2022-08-13;2022-08-13 10:00:04.331463;97101
106703;103;2022-08-13;2022-08-13 10:00:04.343083;97101
106618;103;2022-08-13;2022-08-13 10:00:39.098885;97101
106704;287;2022-08-13;2022-08-13 10:30:53.146674;97101
106620;942;2022-08-13;2022-08-13 11:02:37.279971;97101
106622;5640;2022-08-13;2022-08-13 11:32:54.624557;97101
106623;10070;2022-08-13;2022-08-13 12:03:11.916098;97101
106624;10070;2022-08-13;2022-08-13 12:03:23.511263;97101
106625;10256;2022-08-13;2022-08-13 12:03:25.717724;97101
106627;10915;2022-08-13;2022-08-13 12:30:02.737694;97101
106628;11093;2022-08-13;2022-08-13 12:30:14.684595;97101
106706;11093;2022-08-13;2022-08-13 12:30:29.486679;97101
106629;11093;2022-08-13;2022-08-13 12:31:18.284823;97101
106707;11344;2022-08-13;2022-08-13 12:35:02.673436;97101
106708;11384;2022-08-13;2022-08-13 12:39:10.0123;97101
106709;11436;2022-08-13;2022-08-13 12:41:11.864931;97101
106710;11448;2022-08-13;2022-08-13 12:44:51.129036;97101
106631;11448;2022-08-13;2022-08-13 13:18:59.566038;97101
106632;11945;2022-08-13;2022-08-13 13:49:30.688446;97101
106712;11945;2022-08-13;2022-08-13 13:49:37.974685;97101
106633;11945;2022-08-13;2022-08-13 13:49:47.442734;97101
106634;11945;2022-08-13;2022-08-13 13:49:55.601738;97101
107437;0;2022-08-17;2022-08-17 10:07:36.525117;97101
108868;0;2022-08-17;2022-08-17 10:14:57.446015;97101
107438;0;2022-08-17;2022-08-17 10:15:07.329992;97101
108869;0;2022-08-17;2022-08-17 11:02:12.625705;97101
107439;20;2022-08-17;2022-08-17 11:53:40.142709;97101
108870;20;2022-08-17;2022-08-17 12:03:04.058291;97101
107440;20;2022-08-17;2022-08-17 12:03:14.712241;97101
108871;20;2022-08-17;2022-08-17 12:08:04.490599;97101
108872;20;2022-08-17;2022-08-17 12:13:24.641813;97101
107441;20;2022-08-17;2022-08-17 12:23:04.630459;97101
111028;0;2022-08-19;2022-08-19 10:00:10.240343;97101
111029;0;2022-08-19;2022-08-19 10:01:28.63665;97101
111030;0;2022-08-19;2022-08-19 10:01:55.882732;97101
111158;0;2022-08-19;2022-08-19 10:11:01.117497;97101
111045;0;2022-08-19;2022-08-19 10:42:08.957961;97101
111187;0;2022-08-19;2022-08-19 11:15:42.26779;97101
111190;0;2022-08-19;2022-08-19 11:47:25.103894;97101
111905;0;2022-08-19;2022-08-19 12:03:02.428548;97101
111191;0;2022-08-19;2022-08-19 12:03:14.381642;97101
111906;0;2022-08-19;2022-08-19 12:08:05.626563;97101
111907;0;2022-08-19;2022-08-19 12:09:21.394725;97101
111192;0;2022-08-19;2022-08-19 12:23:06.095134;97101
111193;0;2022-08-19;2022-08-19 12:23:06.147485;97101
111908;0;2022-08-19;2022-08-19 12:24:23.630721;97101
111910;0;2022-08-19;2022-08-19 12:30:02.00838;97101
111911;0;2022-08-19;2022-08-19 12:30:32.083614;97101
111912;0;2022-08-19;2022-08-19 12:38:04.08993;97101
111913;0;2022-08-19;2022-08-19 12:39:21.763707;97101
111197;0;2022-08-19;2022-08-19 12:53:03.01774;97101
111914;0;2022-08-19;2022-08-19 13:08:01.858385;97101
111198;0;2022-08-19;2022-08-19 13:08:45.538409;97101
111915;67;2022-08-19;2022-08-19 13:23:04.891915;97101
111200;321;2022-08-19;2022-08-19 13:55:01.545339;97101
112004;587;2022-08-19;2022-08-19 14:25:57.322343;97101
112005;932;2022-08-19;2022-08-19 15:00:03.789366;97101
112006;932;2022-08-19;2022-08-19 15:00:03.894053;97101
112007;932;2022-08-19;2022-08-19 15:00:26.561058;97101
111923;969;2022-08-19;2022-08-19 15:36:10.001224;97101
111926;1337;2022-08-19;2022-08-19 16:06:18.949737;97101
112012;1435;2022-08-19;2022-08-19 16:10:38.009694;97101
112017;1435;2022-08-19;2022-08-19 16:37:01.449648;97101
111930;1435;2022-08-19;2022-08-19 17:11:27.474762;97101
112019;1435;2022-08-19;2022-08-19 17:30:01.385858;97101
112020;1435;2022-08-19;2022-08-19 17:30:37.18154;97101
111931;1435;2022-08-19;2022-08-19 17:58:02.381321;97101
111932;1435;2022-08-19;2022-08-19 18:43:29.29956;97101
112023;1435;2022-08-19;2022-08-19 19:22:04.493425;97101
112024;1435;2022-08-19;2022-08-19 19:58:28.315067;97101
111933;1435;2022-08-19;2022-08-19 20:00:01.447612;97101
112025;1435;2022-08-19;2022-08-19 20:00:28.375264;97101
113211;0;2022-08-22;2022-08-22 07:33:01.07812;97101
113901;0;2022-08-22;2022-08-22 07:33:46.923391;97101
113902;100;2022-08-22;2022-08-22 07:52:04.432731;97101
113214;100;2022-08-22;2022-08-22 08:00:08.211834;97101
113903;153;2022-08-22;2022-08-22 08:00:21.338208;97101
113215;153;2022-08-22;2022-08-22 08:05:07.44946;97101
113216;153;2022-08-22;2022-08-22 08:05:13.99998;97101
113904;153;2022-08-22;2022-08-22 08:06:22.370571;97101
113217;153;2022-08-22;2022-08-22 08:06:27.9815;97101
113905;153;2022-08-22;2022-08-22 08:06:29.587703;97101
113906;153;2022-08-22;2022-08-22 08:06:48.457712;97101
113907;153;2022-08-22;2022-08-22 08:07:07.679058;97101
113218;153;2022-08-22;2022-08-22 08:08:51.761523;97101
113908;153;2022-08-22;2022-08-22 08:12:24.552338;97101
113909;153;2022-08-22;2022-08-22 08:12:26.638546;97101
113219;153;2022-08-22;2022-08-22 08:13:45.517794;97101
113220;153;2022-08-22;2022-08-22 08:13:48.44661;97101
113910;153;2022-08-22;2022-08-22 08:13:51.606405;97101
113911;153;2022-08-22;2022-08-22 08:19:14.622068;97101
113912;153;2022-08-22;2022-08-22 08:20:25.876454;97101
113221;153;2022-08-22;2022-08-22 08:20:32.005278;97101
113913;153;2022-08-22;2022-08-22 08:22:25.013234;97101
113914;153;2022-08-22;2022-08-22 08:35:05.959173;97101
113915;153;2022-08-22;2022-08-22 08:35:12.492615;97101
113222;153;2022-08-22;2022-08-22 08:50:02.828531;97101
113916;153;2022-08-22;2022-08-22 08:50:09.794481;97101
113918;153;2022-08-22;2022-08-22 09:05:03.834338;97101
113919;153;2022-08-22;2022-08-22 09:05:03.854358;97101
113920;153;2022-08-22;2022-08-22 09:05:10.819175;97101
113921;153;2022-08-22;2022-08-22 09:20:06.835629;97101
113922;153;2022-08-22;2022-08-22 09:20:14.020351;97101
113223;153;2022-08-22;2022-08-22 09:53:59.3616;97101
113225;153;2022-08-22;2022-08-22 10:00:01.774441;97101
113226;153;2022-08-22;2022-08-22 10:01:32.387634;97101
113227;153;2022-08-22;2022-08-22 11:02:30.297848;97101
113230;153;2022-08-22;2022-08-22 11:55:04.691889;97101
113930;153;2022-08-22;2022-08-22 11:55:04.699522;97101
113231;153;2022-08-22;2022-08-22 11:55:15.839515;97101
113233;153;2022-08-22;2022-08-22 12:03:05.349558;97101
113931;153;2022-08-22;2022-08-22 12:03:16.557454;97101
113234;153;2022-08-22;2022-08-22 12:08:04.793687;97101
113932;153;2022-08-22;2022-08-22 12:09:57.809357;97101
113933;153;2022-08-22;2022-08-22 12:10:06.659093;97101
113935;153;2022-08-22;2022-08-22 12:11:18.297663;97101
113237;153;2022-08-22;2022-08-22 12:30:04.110769;97101
113238;153;2022-08-22;2022-08-22 12:30:04.111881;97101
113239;153;2022-08-22;2022-08-22 12:30:33.406897;97101
113240;153;2022-08-22;2022-08-22 13:24:46.998823;97101
113243;153;2022-08-22;2022-08-22 15:00:02.417913;97101
113244;153;2022-08-22;2022-08-22 15:00:02.416897;97101
113939;153;2022-08-22;2022-08-22 15:00:29.613983;97101
113246;153;2022-08-22;2022-08-22 15:58:53.290162;97101
113250;153;2022-08-22;2022-08-22 16:39:52.516612;97101
113944;153;2022-08-22;2022-08-22 17:10:01.477422;97101
113945;153;2022-08-22;2022-08-22 17:30:04.78943;97101
113947;153;2022-08-22;2022-08-22 17:30:25.832803;97101
114353;153;2022-08-22;2022-08-22 17:42:57.165747;97101
113948;153;2022-08-22;2022-08-22 18:13:01.17125;97101
114355;153;2022-08-22;2022-08-22 18:54:06.53373;97101
114601;153;2022-08-22;2022-08-22 19:24:38.882688;97101
114602;153;2022-08-22;2022-08-22 19:57:58.112789;97101
114603;153;2022-08-22;2022-08-22 20:00:05.433603;97101
114604;153;2022-08-22;2022-08-22 20:00:49.652456;97101
114605;153;2022-08-22;2022-08-22 20:28:06.494207;97101
114752;153;2022-08-22;2022-08-22 20:59:32.019085;97101
114753;153;2022-08-22;2022-08-22 21:31:01.037354;97101
114607;0;2022-08-22;2022-08-22 22:01:41.105799;97101
114754;0;2022-08-22;2022-08-22 22:32:46.036148;97101
114755;0;2022-08-22;2022-08-22 23:16:11.169092;97101
114757;0;2022-08-23;2022-08-23 00:12:12.411147;97101
114610;0;2022-08-23;2022-08-23 00:59:27.267477;97101
114612;0;2022-08-23;2022-08-23 01:34:22.488423;97101
114759;0;2022-08-23;2022-08-23 02:04:22.97699;97101
114760;0;2022-08-23;2022-08-23 02:39:56.090935;97101
114761;0;2022-08-23;2022-08-23 03:28:17.324348;97101
114762;0;2022-08-23;2022-08-23 03:59:42.057417;97101
114617;0;2022-08-23;2022-08-23 04:30:55.052304;97101
114619;0;2022-08-23;2022-08-23 05:20:21.280712;97101
114764;0;2022-08-23;2022-08-23 05:51:46.085559;97101
114765;0;2022-08-23;2022-08-23 06:30:03.122866;97101
114620;0;2022-08-23;2022-08-23 06:30:03.121603;97101
114766;0;2022-08-23;2022-08-23 06:30:14.190234;97101
114621;0;2022-08-23;2022-08-23 06:45:02.689981;97101
114767;0;2022-08-23;2022-08-23 06:45:58.917965;97101
114768;25;2022-08-23;2022-08-23 06:53:19.587435;97101
114769;25;2022-08-23;2022-08-23 07:00:08.603772;97101
114770;130;2022-08-23;2022-08-23 07:30:02.763596;97101
114622;186;2022-08-23;2022-08-23 08:04:37.618315;97101
114623;199;2022-08-23;2022-08-23 08:12:16.667943;97101
114771;292;2022-08-23;2022-08-23 08:36:32.682959;97101
114624;297;2022-08-23;2022-08-23 08:36:36.640111;97101
114625;298;2022-08-23;2022-08-23 08:36:42.85742;97101
114626;298;2022-08-23;2022-08-23 08:37:08.228296;97101
114627;302;2022-08-23;2022-08-23 08:41:05.926333;97101
114772;302;2022-08-23;2022-08-23 08:41:06.490993;97101
114773;302;2022-08-23;2022-08-23 08:41:06.960582;97101
114628;302;2022-08-23;2022-08-23 08:41:07.006936;97101
114629;302;2022-08-23;2022-08-23 08:41:07.878288;97101
114630;302;2022-08-23;2022-08-23 08:41:08.013412;97101
114631;302;2022-08-23;2022-08-23 08:41:08.2393;97101
114632;302;2022-08-23;2022-08-23 08:41:08.428384;97101
114774;302;2022-08-23;2022-08-23 08:41:08.557798;97101
114633;302;2022-08-23;2022-08-23 08:41:08.651756;97101
114634;302;2022-08-23;2022-08-23 08:41:08.885196;97101
114775;302;2022-08-23;2022-08-23 08:41:08.901755;97101
114776;302;2022-08-23;2022-08-23 08:41:09.086637;97101
114777;302;2022-08-23;2022-08-23 08:41:09.29598;97101
114635;302;2022-08-23;2022-08-23 08:41:09.429443;97101
114778;302;2022-08-23;2022-08-23 08:41:09.593963;97101
114636;302;2022-08-23;2022-08-23 08:41:09.723088;97101
114637;302;2022-08-23;2022-08-23 08:41:09.878168;97101
114779;302;2022-08-23;2022-08-23 08:41:09.998471;97101
114638;302;2022-08-23;2022-08-23 08:41:10.064345;97101
114639;302;2022-08-23;2022-08-23 08:41:10.227871;97101
114780;302;2022-08-23;2022-08-23 08:41:10.424573;97101
114781;302;2022-08-23;2022-08-23 08:41:10.558841;97101
114640;302;2022-08-23;2022-08-23 08:41:10.647054;97101
114782;302;2022-08-23;2022-08-23 08:41:10.756256;97101
114641;302;2022-08-23;2022-08-23 08:41:10.873638;97101
114642;302;2022-08-23;2022-08-23 08:41:10.995187;97101
114783;302;2022-08-23;2022-08-23 08:41:11.139669;97101
114643;302;2022-08-23;2022-08-23 08:41:11.209756;97101
114784;302;2022-08-23;2022-08-23 08:41:11.410885;97101
114785;302;2022-08-23;2022-08-23 08:41:11.484449;97101
114786;302;2022-08-23;2022-08-23 08:41:12.355891;97101
114787;302;2022-08-23;2022-08-23 08:41:13.136112;97101
114788;302;2022-08-23;2022-08-23 08:41:13.90671;97101
114789;302;2022-08-23;2022-08-23 08:41:13.988556;97101
114644;302;2022-08-23;2022-08-23 08:41:14.110078;97101
114790;302;2022-08-23;2022-08-23 08:41:14.31072;97101
114645;302;2022-08-23;2022-08-23 08:41:14.490205;97101
114646;302;2022-08-23;2022-08-23 08:41:15.128501;97101
114791;302;2022-08-23;2022-08-23 08:41:15.43058;97101
114647;302;2022-08-23;2022-08-23 08:41:16.308694;97101
114648;302;2022-08-23;2022-08-23 08:43:42.809734;97101
114792;302;2022-08-23;2022-08-23 08:43:45.031775;97101
114793;302;2022-08-23;2022-08-23 08:43:53.439801;97101
114649;302;2022-08-23;2022-08-23 08:44:11.194182;97101
114794;302;2022-08-23;2022-08-23 09:03:10.788212;97101
114650;302;2022-08-23;2022-08-23 09:03:13.460715;97101
116001;302;2022-08-23;2022-08-23 09:03:15.626292;97101
114795;302;2022-08-23;2022-08-23 09:03:18.140534;97101
116002;302;2022-08-23;2022-08-23 09:03:20.583272;97101
114796;302;2022-08-23;2022-08-23 09:03:22.778218;97101
114797;302;2022-08-23;2022-08-23 09:03:25.05652;97101
114798;302;2022-08-23;2022-08-23 09:03:27.269981;97101
114799;302;2022-08-23;2022-08-23 09:03:29.696748;97101
114800;302;2022-08-23;2022-08-23 09:03:37.957441;97101
116101;302;2022-08-23;2022-08-23 09:03:40.389992;97101
116102;302;2022-08-23;2022-08-23 09:03:40.71276;97101
116103;302;2022-08-23;2022-08-23 09:03:41.762598;97101
116104;302;2022-08-23;2022-08-23 09:03:42.773761;97101
116105;302;2022-08-23;2022-08-23 09:03:47.939754;97101
116003;302;2022-08-23;2022-08-23 09:03:32.296768;97101
116004;302;2022-08-23;2022-08-23 09:03:45.215056;97101
116106;302;2022-08-23;2022-08-23 09:36:25.361002;97101
116107;302;2022-08-23;2022-08-23 10:00:03.808831;97101
116108;302;2022-08-23;2022-08-23 10:01:16.046576;97101
116005;302;2022-08-23;2022-08-23 10:52:49.075555;97101
116006;302;2022-08-23;2022-08-23 12:03:04.067342;97101
116007;302;2022-08-23;2022-08-23 12:03:04.081562;97101
116008;302;2022-08-23;2022-08-23 12:03:15.509761;97101
116109;302;2022-08-23;2022-08-23 12:08:07.360443;97101
116110;302;2022-08-23;2022-08-23 12:09:06.638196;97101
116009;302;2022-08-23;2022-08-23 12:22:03.697867;97101
116111;302;2022-08-23;2022-08-23 12:23:04.646623;97101
116010;302;2022-08-23;2022-08-23 12:23:43.573437;97101
116011;406;2022-08-23;2022-08-23 13:19:54.801033;97101
116012;406;2022-08-23;2022-08-23 14:15:36.213179;97101
116013;406;2022-08-23;2022-08-23 15:00:02.282766;97101
116112;406;2022-08-23;2022-08-23 15:00:02.483764;97101
116114;406;2022-08-23;2022-08-23 15:31:12.818728;97101
116017;406;2022-08-23;2022-08-23 16:33:41.686935;97101
116025;406;2022-08-23;2022-08-23 17:30:06.477451;97101
116026;406;2022-08-23;2022-08-23 17:30:06.557932;97101
116027;406;2022-08-23;2022-08-23 17:30:41.883622;97101
116032;406;2022-08-23;2022-08-23 18:22:40.231614;97101
116039;406;2022-08-23;2022-08-23 20:00:06.745281;97101
116147;406;2022-08-23;2022-08-23 20:00:06.774547;97101
116148;406;2022-08-23;2022-08-23 20:00:31.977119;97101
118354;406;2022-08-23;2022-08-23 20:58:19.266498;97101
118503;0;2022-08-23;2022-08-23 22:50:52.202216;97101
118509;0;2022-08-24;2022-08-24 02:48:11.869496;97101
118376;0;2022-08-24;2022-08-24 06:30:06.013856;97101
118377;0;2022-08-24;2022-08-24 06:30:17.057468;97101
118375;0;2022-08-24;2022-08-24 06:30:05.998288;97101
118526;0;2022-08-24;2022-08-24 06:45:01.834248;97101
118527;0;2022-08-24;2022-08-24 06:45:43.734823;97101
118534;0;2022-08-24;2022-08-24 07:30:04.069265;97101
118393;0;2022-08-24;2022-08-24 07:30:04.183509;97101
118394;10;2022-08-24;2022-08-24 07:30:50.155967;97101
118538;13;2022-08-24;2022-08-24 08:23:36.429807;97101
119653;13;2022-08-24;2022-08-24 09:00:45.718414;97101
119654;13;2022-08-24;2022-08-24 09:01:00.190984;97101
